material_id,pred_E_per_atom_above_ground_state,System
mp-760000,0.1995068416155557,Li4Ti5VO12
mp-1177852,0.1704418192272567,Li3Mn3FeO8
mp-770852,0.2063380704306404,Li2TiNi2O5
mp-774249,0.1924580666239479,Li3MnCr2O6
mp-1214293,0.2102258019521533,Ca2Al3Si3O14
mp-771089,0.2067062194562247,Li4MnFe5O12
mp-754268,0.170946895052864,Li3Cu4TeO8
mp-756320,0.1850576817955622,Li3Fe4SbO8
mp-867640,0.205483122562861,Li4CoNi3O8
mp-755085,0.2118277283130748,Li3V4FeO8
mp-756407,0.1715248520919547,Li3Fe3SbO8
mp-757208,0.1984999755903478,Li3V2CrO6
mp-755305,0.2042641639967761,Li3MnV4O8
mp-1221176,0.2037285643336326,Na4Mn3BO8
mp-560771,0.2026186488963454,La4Ti9(Si2O15)2
mp-763577,0.1881529578747445,Li3Ti2V2O8
mp-771545,0.1566396473873961,Li4Mn5CoO12
mp-1105477,0.1242891040568999,LaMn3V4O12
mp-755011,0.208205626311078,Li3Cr2(FeO4)2
mp-753505,0.1940969993400558,LiTiCoO4
mp-19208,0.2234864558402264,La2MnCoO6
mp-755780,0.2316434485141616,Li3Nb2CrO6
mp-14977,0.1700103817738293,Na3Y(Si2O5)3
mp-554702,0.1026900190621007,NaZr2NiF11
mp-1222585,0.2107588906945204,LiCr(FeO2)4
mp-1290435,0.2085229697627042,Li2Co3NiO8
mp-773423,0.1786082388919914,Li2V3WO8
mp-1301441,0.1833115105607451,Li2V3CoO8
mp-561940,0.2057430304208727,Na3Co2SbO6
mp-756352,0.2088982315625595,Li3Cr(NiO2)4
mp-753243,0.2020583048842656,Li6Fe5NiO12
mp-773086,0.1522134125047278,Li4Mn3SbO8
mp-1222736,0.2020503758257233,Li5Co(Ni2O5)2
mp-1263657,0.1409340915173275,Li10Cr(SiO5)2
mp-756800,0.196466703699987,Li3Cr(CuO2)4
mp-773709,0.1996642074455095,Li3Fe(NiO3)2
mp-753263,0.1977478093028833,Li3Cr2CuO6
mp-757232,0.1877492950475797,Li3Mn2CuO6
mp-754620,0.1581183365192806,Li4TiMn5O12
mp-1220870,0.1815901362479338,Na6Zr2Si4O17
mp-755351,0.203203108805146,Li2Fe3CuO8
mp-757121,0.204948947897245,Li3V2FeO6
mp-756859,0.1987779297992685,Li3V2CoO6
mp-756405,0.2096096090956696,Li4Fe3CoO8
mp-753964,0.1621986548934485,Li4Mn5NiO12
mp-763920,0.2074441715108073,Li6Fe5CoO12
mp-1177916,0.1909308701143544,Li2MnCr3O8
mp-1193386,0.1358441315954772,NaCr2FeO10
mp-753408,0.1537137351823156,KLiCoO2
mp-1223293,0.1666214441812512,La2Mn3Sb3O14
mp-1222520,0.1755025242654066,Li5Mn2CrO8
mp-1216129,0.1547667266134248,Y2Mn3Sb3O14
mp-767438,0.1617316050632477,YFeGe2O7
mp-1275013,0.2087896765167803,Li4TiCo3O8
mp-1221969,0.2160420276106027,MgFe4NiO8
mp-1210261,0.1415199143018876,NaCr2FeO8
mp-1641174,0.1740617564512601,Mn3In2Sb3O14
mp-759213,0.1821862653539261,Li4MnV3O8
mp-765561,0.1760449369481201,Li6Mn5FeO12
mp-754129,0.2115400424268795,Li3Cr(FeO2)4
mp-771362,0.1931078876995462,Li4Fe3TeO8
mp-755201,0.1968322831406312,Li3Fe(CuO3)2
mp-1222861,0.2083623112805743,Li5Co4NiO10
mp-1211613,0.2093998040154296,KMg3(SiO3)4
mp-755051,0.2064794428489867,Li3Cr2FeO6
mp-780303,0.176671432570243,Li4Fe3SbO8
mp-567219,0.2560835830088047,Li4Ca3(SiN3)2
mp-773501,0.1807520456946166,Li3MnV2O6
mp-1177754,0.191718775669271,Li3Fe(CuO2)4
mp-1178142,0.1283531897360448,KLiSnO2
mp-780616,0.1875033879792922,Li2V2CrO6
mp-1304239,0.2034921392167811,Li4NbCo3O8
mp-775742,0.200014229299777,Li2Fe3TeO8
mp-769555,0.2138933311120371,Li10Co3Ni7O20
mp-756842,0.1964541906786886,Li3Cr2NiO6
mp-754464,0.2265285031886658,Li3Co4NiO8
mp-774276,0.198581049504095,Li2Cr3SnO8
mp-755155,0.2055259350349216,Li3Ti2NiO6
mp-755886,0.1990260700541556,Li2MnCr2O6
mp-766202,0.2238555602448026,Li7Ti3(SiO6)2
mp-756110,0.1954633169856499,Li2Fe(CuO3)2
mp-754273,0.2068624416744756,Li3Co(CuO2)4
mp-756803,0.2174320905341444,Li3Fe4NiO8
mp-559489,0.1812751400245164,K2ZrSi2O7
mp-753214,0.2134685838626158,Li4NbCo5O12
mp-755069,0.1869492005615344,LiAl2FeO6
mp-781767,0.2100583707498478,Li3Fe2(CuO4)2
mp-774505,0.166687445844121,LiTi2VO6
mp-771356,0.2050291741737864,Li4V3CoO8
mp-1191925,0.1102116863638359,Li2MnV4O14
mp-867526,0.1900771112473018,Li3Mn(NiO3)2
mp-1222735,0.2043344429074715,Li2VCrS4
mp-1176746,0.2165897336978017,LiFe2(CoO4)2
mp-760774,0.1881875913557946,Li2Ni3SnO8
mp-1177919,0.1762740575934673,Li2Mn3NiO8
mp-756787,0.2131450840511072,Li3Co(NiO2)4
mp-774337,0.2095088638897156,Li3Ti2FeO6
mp-1198031,0.2203516866261055,Mg5Sn(BO5)2
mp-1275879,0.2025669709642478,Li3TiV2O6
mp-753827,0.165789204566619,Li3Mn4CuO8
mp-15141,0.1011246538936036,NaZr2ZnF11
mp-559176,0.2041554300010095,La4Ti5(Si2O11)2
mp-1266446,0.1393111275744856,Li10Cu(SiO5)2
mp-756377,0.1901366446429634,Li3Mn4FeO8
mp-756799,0.2192974458717013,Ti2Nb2(CuO4)3
mp-761940,0.2052672718817091,Li2MnCo3O8
mp-850135,0.1980393874736085,Li3V2Cr2O8
mp-504836,0.2214206496650841,YMn4(CuO4)3
mp-756288,0.1910730833487618,Li3Cu4SnO8
mp-769792,0.2103665562633504,Li4Fe5CoO12
mp-764036,0.1736627330714301,Li3Mn3CrO8
mp-15056,0.1031582679624234,NaZr2TiF11
mp-1215235,0.1990253405418038,ZrTiZn4O8
mp-1223413,0.2182730140451502,La5Fe4NiO15
mp-775959,0.2220780697546672,LiLa7(CuO7)2
mp-756972,0.2089969338016368,Li3Ti2CrO6
mp-1104887,0.1840796085741199,NaFe2(MoO5)2
mp-1182193,0.1044299609571756,K2NaTeO12
mp-1210175,0.1714724367756533,NaNi2(MoO5)2
mp-1176994,0.1977106963128148,Li7V3(SiO6)2
mp-765577,0.1941916072198623,Li6Cr5CuO12
mp-774837,0.2071808816319556,Li2Fe3NiO8
mp-1129406,0.2104022118714699,Ca2Mg5(SiO3)8
mp-759597,0.2017089615853244,Li4TiCr5O12
mp-1177671,0.1941281029223542,Li3La5Ti8O24
mp-757409,0.1718741340152297,Li4Mn3SnO8
mp-1104584,0.1393731985088415,KMn2(MoO5)2
mp-510570,0.2220597815820492,CaMn4(CuO4)3
mp-985626,0.1842589261383041,Na3Mn2SbO6
mp-754193,0.2083860902882573,Li3TiCr3O8
mp-758900,0.1361952121386773,Li10Fe(SiO5)2
mp-1226643,0.1812414022039786,Co11B4SbO20
mp-755202,0.2116345257495142,Li4Fe5NiO12
mp-755220,0.1984711854192845,Li3CrNi3O8
mp-756386,0.2050939090862046,Li3Mn(FeO2)4
mp-1222887,0.1835946685832132,Li2Ti3(GaO4)3
mp-557988,0.1971785181789637,Ni3TeMo2O11
mp-756764,0.2023536087485454,Li2VCr2O6
mp-1177697,0.1721785209124194,Li3Cu4SbO8
mp-12860,0.1690570009299998,Na3Cu2SbO6
mp-771310,0.1702922343574003,Li3MnNi3O8
mp-1229042,0.2360996631152992,Al9Fe2(SiO6)4
mp-759916,0.2212558207557286,Li3Co3NiO8
mp-756145,0.2181522624942266,Li4NbFe5O12
mp-1177514,0.1696054933996913,Li3V2(NiO4)2
mp-760206,0.1732298175727346,Li4Mn3NiO8
mp-767363,0.1878479820249196,Li3Mn2(FeO4)2
mp-1177618,0.1866567605074042,Li3MnCr3O8
mp-756586,0.1856587539380274,Li3Co3TeO8
mp-759951,0.2055957126786556,Li2Cr3CoO8
mp-1218005,0.2174670717203412,Ta2Ti2(CuO4)3
mp-765779,0.1459658732347278,Li10V(SiO5)2
mp-756367,0.2093399407526969,Li3Fe4CuO8
mp-863443,0.1910193587766009,Li2Fe3SnO8
mp-1222046,0.2128974410537465,MgFe4CuO8
mp-774918,0.2223852210260056,Li3La14(CuO7)4
mp-774798,0.1653245775515021,Li2Mn3SnO8
mp-551283,0.178495968182993,Na2Cu2TeO6
mp-754704,0.2157860742509921,Li3Co4WO8
mp-1639020,0.1689280048596509,Li6Mn5SbO12
mp-755734,0.2156973458765365,Li3Ti(FeO2)4
mp-1177495,0.1772489421975299,Li4Co3SbO8
mp-773165,0.2170552411141532,Li4Co5CuO12
mp-756920,0.1860983280588207,Li2MgNi3O8
mp-752576,0.218744494654089,Li6Fe5WO12
mp-1177706,0.2036875405975607,Li3Fe3WO8
mp-754577,0.2208289778916038,Li3NbV4O8
mp-1216789,0.2090574419457986,V2Fe(CuO2)3
mp-1216431,0.1966125275938026,VCr(CuO2)2
mp-755180,0.2024916039650394,Li3Fe2CuO6
mp-558369,0.0946317310721418,K2LiVO4
mp-774498,0.207877140898907,Li3Ti(FeO3)2
mp-754706,0.2149528954682161,Li3TiV4O8
mp-1222577,0.2106770523479431,LiAlNi3O5
mp-756845,0.2081119188832509,Li4Cr5FeO12
mp-1222391,0.2127158357644318,LiV(FeO2)4
mp-1283096,0.2059723112589214,CaV4(CoO4)3
mp-773162,0.2024900759888885,Li3Fe2SnO6
mp-757010,0.2094839121127999,Li3Fe(NiO2)4
mp-763429,0.2077150635283076,LiFe(CoO3)2
mp-759143,0.2088349695279958,Li2V(FeO3)2
mp-754066,0.2005962415385396,Li3Co2CuO6
mp-755223,0.2036659711527984,Li3Ni4SnO8
mp-757135,0.204303581162993,Li3Fe2NiO6
mp-1272899,0.2036434529794134,Li2Cr2CoO6
mp-756595,0.1596766672681443,Li4Mn5SnO12
mp-779364,0.1765935243521132,Li2CoBO4
mp-1177488,0.1628807674229925,Li3V3SbO8
mp-767066,0.1423988896166239,Li10Si2NiO10
mp-1228406,0.2149277752121251,Al4Zn3Cr2O12
mp-1222848,0.1643511308136942,Li2Mn2CoO8
mp-1177394,0.1744968019276651,Li4Mn3CrO8
mp-1177575,0.214779118507548,Li3Nb(FeO2)4
mp-768289,0.1742014418111015,Li2FeBO4
mp-752568,0.1983658139217871,Li5V2Cr2O8
mp-1222526,0.1754559169994351,Li5Mn2NiO8
mp-754180,0.2092285679140987,Li3Ti2CoO6
mp-1177353,0.1668757826611364,Li4Mn5SbO12
mp-756225,0.1817115297218947,Li3Co4SbO8
mp-757072,0.198893424064398,Li3Mn(FeO3)2
mp-754080,0.1995020643081725,LiV3Zn2O8
mp-777153,0.2129655732069986,Li2Fe2NiO6
mp-1102490,0.1818154078142235,Li3Ni2SbO6
mp-755645,0.2133109318472502,Li4TiFe5O12
mp-971678,0.1915393304377016,Na3Ni2SbO6
mp-774819,0.1854670981524869,Li2Ni3SbO8
mp-756385,0.2071723670259078,Li3V(CoO2)4
mp-1191515,0.2027212509065041,Ca2Mn2Si4O17
mp-754328,0.2203011694993613,Li4NbV3O8
mp-771355,0.1684138583285861,Li5Ti2Mn8O20
mp-756839,0.1968742233683852,Li3MnCr4O8
mp-756343,0.1923683994843153,Li3Cu4NiO8
mp-754431,0.1970927002774883,Li3Cr(NiO3)2
mp-754319,0.2074555443728097,Li3Nb(NiO2)4
mp-755337,0.1538463138273788,Li4NbFe3O8
mp-753111,0.1960474953031794,Li7Fe3(SiO6)2
mp-753851,0.1536250512309248,Li4Mn5CuO12
mp-767955,0.2017603000646593,Li3Fe2(NiO4)2
mp-867959,0.2107398844539777,Li3Ti2VO6
mp-761106,0.2047278412345277,Li3V(FeO3)2
mp-1104505,0.1340637979309356,KMn2Cr2O10
mp-771220,0.2075270445631084,Li3Ti(CoO3)2
mp-754956,0.1901037501856464,Li3Ni4SbO8
mp-756915,0.2026816828249283,Li3VCr4O8
mp-1177549,0.2038559202290256,Li3VFe3O8
mp-771079,0.2201689796330485,Li4CrCo5O12
mp-1226307,0.1794773523609345,CrCo4SbO8
mp-22091,0.1046618808681425,NaZr2CoF11
mp-1177635,0.1464812918650035,Li3Mn2SbO6
mp-554121,0.1098273736540282,NaHf2VF11
mp-756623,0.1951610219760753,Li3Ti2MnO6
mp-556386,0.1243831033845608,KNa3WO5
mp-762011,0.2090085049152375,LiCrCoO4
mp-759337,0.2114463497658634,Li2Fe2CoO6
mp-541464,0.2042345770437624,La4Mn5(Si2O11)2
mp-771964,0.1881002437593439,Li2VCr3O8
mp-1176665,0.152418110780461,LiMn2CoO6
mp-23125,0.091116345438742,K3NaFeCl6
mp-779755,0.1681057069439857,Li5Mn7Fe3O20
mp-755454,0.212374210706686,Li3NbV3O8
mp-755724,0.1902490532095538,Li3V2NiO6
mp-756875,0.1983780168807556,Li4NbCu3O8
mp-22242,0.1053427805644726,NaZr2FeF11
mp-755134,0.2058248057642703,Li3V4CrO8
mp-756976,0.2061561672871065,Li3Cr2(NiO4)2
mp-756312,0.2010106841550628,Li4MgNi3O8
mp-756835,0.1619433369383361,Li4MnFe3O8
mp-1223619,0.150743429328913,MgAlSi4O15
mp-756607,0.1712114564810437,Li3Mn4SbO8
mp-752543,0.2239537461194933,Li3Ti4VO8
mp-863880,0.2109751467896316,Li6VFe5O12
mp-21496,0.2224972367544113,LiLa4CuO8
mp-1223495,0.116268995620271,KLa(WO4)2
mp-1295016,0.2108757280446091,Li3NbV2O6
mp-770699,0.1280806376458122,KLiMnO2
mp-757424,0.1522950464189285,LiMn3NiO8
mp-756602,0.1821972135503876,Li3Mn4CrO8
mp-756161,0.1986844862019049,Li3Co4TeO8
mp-1221170,0.1895930989219361,Na4Ni3(SbO5)2
mp-1305541,0.1962529636790884,Li3TiNi3O8
mp-770828,0.2098838601807965,Li3Cr4FeO8
mp-775869,0.2019309052514387,Li4Cr5SbO12
mp-778012,0.1886492432256763,Li3Fe2SbO6
mp-765615,0.2093204384833931,Li6Fe5SbO12
mp-757071,0.2102540191454824,Li3Fe4SnO8
mp-776628,0.188435478306309,Li4TiV5O12
mp-558367,0.1290455034200791,KCr2FeO8
mp-761602,0.2242169918095063,Li3Fe(CoO3)2
mp-756767,0.2146615536808235,Li3Fe(CoO2)4
mp-561353,0.0975226770714167,NaZr2MnF11
mp-775161,0.1905087323292661,Li2Ti3VO8
mp-756579,0.1543150418740528,Li2AlCoO4
mp-19441,0.1938216484870011,CaCr(Si2O5)2
mp-765958,0.1778568337013986,LiFe(Si2O5)2
mp-560785,0.1652315852374045,K2Y4Sn2S11
mp-849757,0.1711029201019132,LiMn(Si2O5)2
mp-6189,0.1929375253629204,CaCu(Si2O5)2
mp-1204390,0.1820828018744145,CaMgB6O17
mp-867649,0.162360043146236,LiTi(Si2O5)2
mp-18851,0.1598333184483504,NaCr(WO4)2
mp-1216520,0.1151831244192138,V2ZnCuO7
mp-17510,0.1677341526131104,LiGa(WO4)2
mp-1578402,0.1849119669023272,MnAl(WO4)2
mp-504864,0.1856401021804404,YCu(WO4)2
mp-1210161,0.1524478607918878,NaSc(WO4)2
mp-1198493,0.1760757414174977,Ca2Al2(SiO4)3
mp-20678,0.1581938853588533,NaIn(WO4)2
mp-1019587,0.2303470914532812,CaAl2SiO6
mp-22076,0.1646382720277437,NaFe(WO4)2
mp-6652,0.1419457561183452,KZn4(BO3)3
mp-557215,0.1371587005409573,KV2CrO7
mp-1221383,0.2464401029065406,Na2MgSi5O12
mp-1203333,0.1187657299621819,Na6Mn2V4O15
mp-1199922,0.1448674653994404,Na4Sn2Ge5O17
mp-557595,0.1201760318750551,CaV2CuO7
mp-849570,0.176059802457247,Li2V3SbO8
mp-765576,0.1712321790671302,LiSi4NiO10
mp-1222315,0.1970178963257677,LiLaTi2O6
mp-1210165,0.1484724798115836,NaGa(WO4)2
mp-1581389,0.1919884042824514,AlCr(WO4)2
mp-1252502,0.1864609104061678,AlCo(WO4)2
mp-1191085,0.1712253275150085,LiY(WO4)2
mp-1202325,0.165914056684877,LiAl(Si2O5)2
mp-1211474,0.1529509278531409,K2Ti(CuS2)2
mp-1180462,0.148824451220119,NaTi2SiO9
mp-505342,0.158457383993321,MnCu(Te2O5)2
mp-1195227,0.1408681088332669,NaY(Te2O5)2
mp-1211809,0.125584250999259,K2Na4Fe2O5
mp-1223676,0.1244089387353213,K2Na4Co2O5
mp-1211085,0.2084523240117509,LiCa2FeN2
mp-1222411,0.1962691997669085,LiCa2CuN2
mp-19459,0.0969281682561405,K2MgV2O7
mp-1200872,0.2282277395390405,CaTi2FeO6
mp-1120801,0.2190860929210815,Ti2ZnSnO6
mp-18480,0.2013249188505517,Na3Ca2TaO6
mp-757841,0.1695109948007246,Li2VSi7O16
mp-779091,0.1747370739885839,LiFe4(BO3)4
mp-764518,0.1711318735293883,LiFe8(BO3)8
mp-849746,0.1632324028526404,LiMn2(BO3)2
mp-1210849,0.1868594931486441,Li2Fe(WO4)2
mp-757269,0.1764848446726222,Li3Fe4(BO3)4
mp-774334,0.0824848686559141,Na5Li3V8O24
mp-760324,0.1776153166385447,Li3Fe8(BO3)8
mp-753540,0.1792781660284924,Li2FeSi3O8
mp-1282826,0.2119652961326791,Zn2CoWO6
mp-755514,0.1918981464182002,Li5Mn2Fe3O10
mp-753557,0.1616010891763325,Li2CuSbO5
mp-760279,0.1757718459498074,Li5Fe8(BO3)8
mp-776536,0.1790501620285213,V3Cr3(SbO8)2
mp-778358,0.176005073140856,Li2Mn3(BO3)3
mp-759959,0.1989113025463241,Li10Mn5Fe3O16
mp-770381,0.1883836177406025,Li3V3(BO5)2
mp-779299,0.1687294306976158,Li3Mn4(BO3)4
mp-774721,0.1865108696305117,Li5La3Nb2O12
mp-779313,0.1850574285065664,Li7Mn8(BO3)8
mp-1216235,0.2093833751245238,Y6Cr(GeS7)2
mp-775969,0.1844460960970783,V3Cr3(WO8)2
mp-1251151,0.1885345819429142,Ca2AlSnO5
mp-760896,0.1195720055672502,K4Li5Mn2O8
mp-760345,0.2131045163863072,Li3TiFe3O8
mp-767762,0.166956498498339,Li5Mn6(BO3)6
mp-760096,0.1468538893336257,Li3Fe2(SiO4)2
mp-1227274,0.214351461956441,CaMg7(SiO3)8
mp-1247673,0.2029008234065211,Ca8Ti3Mn5O21
mp-1664953,0.1854406578949869,Li2V3TeO8
mp-757881,0.195926566566917,Co3Cu3(TeO8)2
mp-763575,0.1338879309874137,Li10Co(SiO5)2
mp-1247724,0.2094906877773787,Ca8TiMn7O21
mp-774932,0.1831162917431023,Li2FeWO6
mp-760174,0.2110262751243696,Li7Fe4NiO12
mp-1247677,0.2069861240237289,Ca4Mn3AlO10
mp-773179,0.2206416834643345,Li2TiCo3O8
mp-753072,0.1990306259849832,LiFe2(BO3)2
mp-849262,0.1648495508890006,LiMn3(BO3)3
mp-6174,0.0724124511612715,Mg2Al4Si5O18
mp-772456,0.1475575384166767,Li2Mn3CuO8
mp-1221409,0.1658397862333813,Na2Mg5(MoO4)6
mp-753127,0.1219329247151624,Na3Li4Mn5O9
mp-767687,0.1726861828281135,Li4Si2NiO7
mp-1174309,0.1687644160211556,Li6Mn3CoO10
mp-706340,0.2404753804919564,Ca9LaMn10O30
mp-1247688,0.2230506188002503,Ca4TiMn3O11
mp-1224204,0.1750281184495271,K2ZnSi3O8
mp-1195158,0.183094262135017,CaAl2Si3O10
mp-767424,0.1847049974361056,KLiSb3O8
mp-1247727,0.2086675857252877,Ca4Mn3CrO10
mp-776147,0.2012391297346683,Li2TiFe3O8
mp-759900,0.0957737070913951,K2LiNbO4
mp-1223668,0.2003895849635449,KMnSn3O8
mp-777049,0.1732696288779774,LiFeBO3
mp-850924,0.1323248079675443,K8Li9Cr4O16
mp-755981,0.2131046980265666,Li4Fe3NiO8
mp-774673,0.1708852243628257,V3Fe3(TeO8)2
mp-756775,0.182086719884042,Li4CrGa3O8
mp-776751,0.1857471410765552,Li4V5Co3O16
mp-774648,0.0916287445047115,Li3V4FeO12
mp-863356,0.150364765673938,Li5Fe5Si7O24
mp-849710,0.174968197915646,Li7Fe8(BO3)8
mp-1216485,0.1186482437573109,V4ZnCu3O14
mp-759872,0.1949813115268429,Li11Cr3Fe3O16
mp-756306,0.1510966217493609,Li5Zn4(BO3)4
mp-753297,0.1899915025226947,V3Cr3(TeO8)2
mp-764774,0.1124308428630979,LiTi2V3O12
mp-1255391,0.2022208499058678,ZnFeSiO5
mp-769965,0.1876680350790067,Li2Cr3CuO8
mp-1227210,0.3252099261085303,Ca6Al3(Si4N9)2
mp-1216187,0.1664442287117121,ZnCu3(WO4)4
mp-769510,0.1857917534219789,Li5Ti4Co3O16
mp-761048,0.1851293789379216,Li5TiMn3O8
mp-755674,0.1534252650493225,Li4V(TeO4)3
mp-1178044,0.1873923315419613,Li2Cr3NiO8
mp-1105175,0.1697933273252803,LaCrTeO6
mp-758885,0.1432097952004992,Li9Cr4(BO3)8
mp-773194,0.182434735523395,Li4Mn5V3O16
mp-1268194,0.2098783424457895,Ca8TiMn7O20
mp-1247653,0.2345464665842231,Ca8TiMn7O23
mp-758512,0.1839005763488542,Li3Ti2Mn5O12
mp-774305,0.1975995416180585,LiCo2NiO6
mp-775511,0.1626548295545402,KLi(WO3)6
mp-1273561,0.1925326901757066,Li2Ti2Mn3O10
mp-761167,0.1644512523901997,Li8Co3NiO8
mp-1178056,0.1985690871355653,Li2Co3SnO8
mp-755766,0.1700329351890644,Li5Mn3(SbO5)2
mp-1076606,0.1568793315255091,KNaMo2O5
mp-849955,0.1845911326083141,Li3Mn5(FeO6)2
mp-19108,0.2118754499959038,Ca2MnWO6
mp-759075,0.151800370326765,Li9Fe4(SiO5)4
mp-542874,0.2233626108636769,LiAl(SiO3)2
mp-771349,0.1597372722213147,KLi(WO3)3
mp-776580,0.1696251032063521,Li5Mn8(BO3)8
mp-1222641,0.1776830868213093,Li3Nb4CuO12
mp-1227182,0.2330007754690992,CaLa3Mn4O12
mp-756547,0.2022990531477236,Li4Cr5Co3O16
mp-1177108,0.1830388550798549,Li5Fe4(Si3O10)2
mp-762834,0.1939885675752158,LiTi2Co3O10
mp-1177736,0.18353805144811,Li3Cu2Ni5O12
mp-758545,0.1260524669156856,K8Li3(FeO4)4
mp-774880,0.1541295653794679,Li6V3Sb3O16
mp-768711,0.1575486048351003,LiCrBO3
mp-764265,0.2014957426891408,Li10Mn3V5O16
mp-768649,0.1832450786662537,Li4MnCrO6
mp-757879,0.2128942718742917,Cr3Co3(SbO8)2
mp-776297,0.2104305402545972,Li4Ti5Co3O16
mp-1176868,0.1374767739626778,Li9Si2NiO10
mp-780315,0.209749822484299,Li4Cr2Fe3O10
mp-1177143,0.1474168413860099,Li5Co4(BO3)4
mp-1301131,0.219274671094459,Mg2CrWO6
mp-777396,0.1725319658950375,Li2Mn3FeO8
mp-758078,0.1537913265946817,Li2Co3(SiO4)2
mp-760336,0.1781476124480436,Li5Mn5CoO12
mp-1228622,0.1960286874240259,Al9Cr(BO9)2
mp-1222223,0.1735609857514325,Mg2Al2SiO9
mp-1642451,0.201372532142591,Li4Ti3(CoO4)3
mp-1176821,0.173900820710218,Li9Fe4(BO3)8
mp-1267688,0.1826220209560781,Li3Co2Si3O10
mp-758326,0.1925724635845941,Li6TiNi7O16
mp-753225,0.2186027405249806,LiTiFe2O5
mp-756027,0.1634147081524337,Li4Cr(WO4)3
mp-1247680,0.2327024275052304,Ca8Mn7CrO23
mp-761825,0.1240115985695579,LiSb(TeO4)3
mp-757066,0.1394876526430644,Li3Co2(SiO4)2
mp-1210977,0.1591045759331879,LiMn2TeO6
mp-759547,0.2136398245687621,Li4FeCo9O20
mp-1214353,0.1397116682346514,Ca3Si6W7O15
mp-756502,0.1312300867252466,LiV(TeO4)3
mp-752789,0.1680674025290753,LiTiVO4
mp-1222487,0.2184926470725092,LiLa8Cu3O16
mp-1247656,0.236912667652823,Ca4Mn3AlO11
mp-777779,0.1493867249445076,Li4Mn(TeO4)3
mp-1224582,0.1833968004014436,K3Na(B3O5)4
mp-758155,0.1085761762263564,K8Li3Mn4O16
mp-769524,0.1975390320489378,Li11Nb4(Ni3O8)3
mp-768947,0.1551448260387896,Li10Zn3(GeO4)4
mp-752963,0.2084778014255145,Li4Ti3(NiO4)3
mp-756571,0.0803254753323461,Li3V4NiO12
mp-765603,0.2142171061483052,Li4FeCo3O8
mp-754024,0.1647871520252354,LiTi2V3O10
mp-686651,0.2248183526948115,Ca9LaTi10O30
mp-774662,0.1643382928857353,Li3Mn5Cr3O16
mp-1247626,0.2057480227070999,Ca8Ti2Mn6O21
mp-1224032,0.093137765374718,In2CuTe3I
mp-1275491,0.2136234167049646,Zn2NiWO6
mp-1177983,0.1946215956981158,Li2FeTeO6
mp-754105,0.1953540984536308,Li4TiCrO6
mp-776021,0.1457034752373385,Li4Sb(TeO4)3
mp-777414,0.080522923674115,Na7Li3V10O30
mp-1224824,0.1699678209544182,Mn5Cu(Te2O5)6
mp-767395,0.1667777084366265,Li3CuSbO5
mp-1177466,0.1988691581800068,Li4Co3Sn5O16
mp-757443,0.1885733639422089,Co3Ni2Te3O16
mp-1247608,0.1871316660439021,Ca8Ti3Mn5O20
mp-754582,0.2088927637825837,Li5Nb2Fe3O10
mp-1225359,0.1760573153886026,FeCu2BO5
mp-1177296,0.2021244459506096,Li4Ti4Fe5O18
mp-755783,0.1275470117651057,Li2Ti(BO3)2
mp-1221800,0.1633887287640339,Na2Mg3(MoO4)4
mp-761142,0.2053028287846668,Li5Ti2Co3O10
mp-777002,0.1887050038190237,Li4V5Cr3O16
mp-1227270,0.1994837053953909,CaTi8Zn2O19
mp-1666401,0.0783802319041067,Li3MnV4O12
mp-1221220,0.1433322530347276,Na4AlFe3O8
mp-765416,0.1615913263003785,Li2Fe2Si8O19
mp-759780,0.1723848368944395,Li2Nb6NiO18
mp-1222376,0.1878321310301892,LiZnBO3
mp-863857,0.1831530554292115,Mn3Co3(SbO8)2
mp-1214932,0.1845707373907413,Ca5Si6W5O17
mp-765986,0.1440229946317541,Li2Mn5Si5O16
mp-1190355,0.1653416398164928,LiAlSi2O7
mp-770722,0.2021751305762724,Mg3Mn5(BO4)4
mp-774171,0.1356658203936483,Li3Mn2(SiO4)2
mp-771001,0.209985731514507,Li4Ti3Fe5O16
mp-1216477,0.2424151531710239,V8Ga3(MoS6)4
mp-1247662,0.2316775607330609,Ca8Ti2Mn6O23
mp-1247583,0.1962607813926272,Ca4TiMn3O10
mp-1216458,0.1872995372582938,Y4ZrMn5O15
mp-753224,0.132944324095805,Li3Co2(GeO4)2
mp-758650,0.1850936791563419,Li6MnNi7O16
mp-765142,0.1451138573203048,LiCoSiO4
mp-758389,0.129908301912491,LiNb(TeO4)3
mp-767746,0.1885136379515491,Li12Mn2Fe3O16
mp-756616,0.1812207393558366,Li3Nb4NiO12
mp-1223346,0.1696300816558672,La4Ti5(TeO8)3
mp-781593,0.182596546869979,Li4Co5Te3O16
mp-1219325,0.1816019655679708,ScMn2SbO6
mp-1223199,0.1935814452341989,La6NbGa11O28
mp-1191302,0.1409303870330698,Li6Cu(B2O5)2
mp-777694,0.1958728743764373,Li4Ti3V5O16
mp-6675,0.1719936071371279,Na2Zn(SiO3)2
mp-754315,0.1847780922208032,Li3V4SnO12
mp-1216064,0.1678892007488597,ZnCu(MoO4)2
mp-1247218,0.2469405939504707,MgMoWS4
mp-778120,0.1868552224642052,Li5Mn4(Si3O10)2
mp-766710,0.1579975416489556,Li2SiNiO4
mp-761047,0.2007438510433352,Li10V3Cr5O16
mp-752780,0.1654608160951133,Li8FeCo3O8
