System,material_id,num__ElementProperty_MagpieData maximum NpValence,Shear Modulus Voigt,range oxidation state,Melting Point (K),num__ElementProperty_MagpieData avg_dev GSbandgap,num__ElementProperty_MagpieData mode NUnfilled,num__ElementProperty_MagpieData mean NUnfilled,num__DensityFeatures_vpa,num__ElementProperty_MagpieData mean NpUnfilled,num__ElementProperty_MagpieData range SpaceGroupNumber,spacegroup_num,crystal_system_int,density,natoms,structural complexity per atom,structural complexity per cell,mean absolute deviation in relative bond length,max relative bond length,min relative bond length,maximum neighbor distance variation,range neighbor distance variation,mean neighbor distance variation,avg_dev neighbor distance variation,mean absolute deviation in relative cell size,mean Average bond length,std_dev Average bond length,mean Average bond angle,std_dev Average bond angle,mean CN_VoronoiNN,std_dev CN_VoronoiNN,vpa,packing fraction,a,b,c,alpha,beta,gamma
YBr3,mp-754815,5.0,3.846,4,1211.0,0.546375,1.0,3.0,36.56058752952541,0.75,130.0,12.0,6.0,3.4816063208629826,8.0,1.5,12.0,0.1141821029972207,1.086649801729133,0.7716357940055585,0.1359685818805387,0.1354550505455661,0.1007596336477671,0.0501230511563972,0.2122559316745975,2.8202789060932627,5.928555499486999e-05,1.623801161718775,0.0918356362107463,13.25,4.264680527307995,39.18326189666714,0.2778029525544124,7.29921559,7.2557987,7.2557987,119.76103971,99.88474712,99.88474712
Cr3Se4,mp-27840,4.0,34.45,5,1769.0,0.3913469387755102,2.0,3.7142857142857135,20.00872288518761,1.1428571428571428,215.0,12.0,6.0,5.577899692210338,7.0,1.9502120649147463,13.651484454403224,0.0655631917009154,1.0686490139626632,0.9192960208037658,0.1865255894029425,0.1606090759301961,0.112095148742542,0.0674360315355602,0.1269855928856315,2.588671551195359,0.0373279797028088,1.4358957637915122,0.069693744737361,13.714285714285715,2.813959371941744,20.066163035242003,0.4269064869573456,6.918907,6.43459467,3.679587999210745,116.13916869,105.42092425,90.0
TiCl3,mp-571143,5.0,5.281,4,918.0,0.934875,1.0,2.75,24.99415627250071,0.75,130.0,193.0,2.0,2.2774261242705927,8.0,0.8112781244591328,6.490224995673063,0.1291135177732885,1.0860756947332617,0.741772964453423,0.1476336092327005,0.1264695091525813,0.1160162301097335,0.0474260650148071,0.2569686942922873,2.4140658482710458,5.829003852578382e-08,1.3373107918596574,0.1194377310356409,14.5,3.840572873934304,28.11268950217456,0.2139639728745263,6.737160004047726,6.737159390000001,5.721476,120.000003015,90.00000000000001,90.0
V3S4,mp-1081,4.0,72.02,5,2027.0,1.078530612244898,2.0,4.142857142857143,15.629540129185544,1.1428571428571428,159.0,12.0,6.0,4.297379180051422,7.0,1.9502120649147463,13.651484454403224,0.0564526273345351,1.051816227988293,0.933492343432755,0.1668023533198584,0.1158785065930801,0.1125117631193429,0.046279794324207,0.1187190002847872,2.4154782717002177,0.0616555817737841,1.390561672782917,0.0627930654690417,14.285714285714285,2.118913853455904,15.516160838399813,0.4389261844561699,6.516287679999999,5.86339963,3.248014002609889,114.49366182,104.431522095,90.0
Co3Se4,mp-20456,4.0,38.108,6,1366.0,0.3913469387755102,2.0,2.4285714285714284,17.709506449679406,1.1428571428571428,180.0,227.0,1.0,6.841291184999455,14.0,1.3787834934861751,19.30296890880645,0.0584402043906015,1.0511351788417769,0.9169150547911648,0.1905739130086496,0.1905739130086495,0.1334464987556467,0.0762551421460837,0.1111376125747117,2.354436842116265,0.0406680591906223,1.7091664556861812,0.1370495673312207,15.428571428571429,5.972727131533393,17.082140144530197,0.471674666672939,6.96725605,6.967256049999999,6.967256049999999,60.00000000000001,60.00000000000001,60.00000000000001
NbO2,mp-557057,4.0,83.434,6,2164.0,0.0,2.0,3.6666666666666665,12.026379534315767,1.3333333333333333,217.0,88.0,4.0,5.675253005550179,24.0,1.584962500721156,38.03910001730775,0.0925298120615068,1.070188692669086,0.8612047128651793,0.1692677568526041,0.1221068789606742,0.1246157801672899,0.0516362400336168,0.1671558209713289,2.0889782420156093,0.0156022994033649,1.6852930438776472,0.1709139823640169,14.0,3.559026084010437,12.18212518369303,0.3989344411501883,7.568921411516535,7.56892141,6.088311997562822,80.69104738024858,66.28474741500001,66.28474740445488
InBr3,mp-570219,5.0,5.42,4,645.0,0.546375,1.0,2.0,32.89045424206188,2.0,75.0,12.0,6.0,4.176095509746284,8.0,1.5,12.0,0.1132347857190272,1.0834576450213234,0.7735304285619455,0.1346255909178081,0.1341239967038328,0.0996982502788808,0.0495983280324527,0.2103267393412758,2.7306442523615027,9.701928403328344e-05,1.6074671523703956,0.0636250486511855,13.25,4.264680527307995,35.24290239993618,0.2462226978220251,7.14393383,6.934291389999999,6.919456004169578,80.95815895,71.64007483180183,60.07074636
V3Se4,mp-22700,4.0,55.027,5,1922.0,0.3913469387755102,2.0,4.142857142857143,18.21744225910444,1.1428571428571428,215.0,12.0,6.0,6.149351284115075,7.0,1.9502120649147463,13.651484454403224,0.0556864456226121,1.0534260968884954,0.93363525248052,0.1602000011006659,0.1064423235775045,0.1094959267139293,0.0437810740951122,0.1186698451150763,2.5550978628915706,0.0671958681432019,1.3713324121838657,0.0730831687206897,14.285714285714285,2.118913853455904,18.07939135030409,0.4456573013226017,6.895206599999999,6.18646296,3.404865998553042,115.08849486,104.29420132,90.0
Nb10C7,mp-32679,2.0,136.02,9,3356.0,2.1779930795847755,7.0,5.764705882352941,13.211934834584198,1.6470588235294117,35.0,12.0,6.0,7.470323075913456,17.0,2.6756981353679867,45.48686830125578,0.0778308265000191,1.0884300302449197,0.8982725262274592,0.195785051215395,0.1892843557615008,0.1126798356598402,0.0779206512611982,0.1430048175934968,2.219580291416686,0.0189987174594218,1.5565031820621305,0.0314140206807841,12.470588235294118,5.191822156144995,13.247370705379884,0.6116987008928694,8.34786863,5.51650587,5.503019998704136,83.60980312000001,70.75511942000001,70.26488118884375
Sc2S3,mp-401,4.0,37.88,5,2222.0,1.05696,2.0,4.8,21.431385871831512,1.2,124.0,70.0,5.0,2.8722954270367342,20.0,1.9219280948873625,38.43856189774725,0.084036130859819,1.0712157813576106,0.8937813371890975,0.1888811765238934,0.181908385263588,0.1158120820625292,0.0860173662314302,0.1533588868728694,2.588347157962217,0.0033176894492587,1.5628673756389002,0.0309021622339826,14.0,4.195235392680607,21.51851400475433,0.4357265558542877,11.68698948,6.411152541409964,6.41115254,109.0827535298132,100.63855025000002,100.638550241717
SnI2,mp-978846,5.0,8.151,3,575.0,0.472,1.0,2.0,44.281521945361895,2.0,77.0,136.0,4.0,4.5247241789678805,6.0,0.9182958340544896,5.509775004326936,0.1010860395744593,1.0758145296808446,0.8483709406383109,0.17118970464386,0.1682184369063835,0.1151168923417321,0.0747637497361704,0.1826552024952349,3.207147955870705,3.6259732146947156e-16,1.753857416704382,0.1656256766317201,12.666666666666664,4.714045207910317,45.5705304561069,0.2615588833692753,7.630706,7.630706,4.69576,90.0,90.0,90.0
AlCl3,mp-25469,5.0,11.666,4,405.0,0.934875,1.0,2.0,23.002847963050687,2.0,161.0,12.0,6.0,2.2152489172392884,8.0,1.5,12.0,0.1271856968694478,1.093583516762234,0.7456286062611046,0.1561880347687027,0.1560942315402455,0.1128796075003877,0.0563929021359652,0.2409857028446458,2.3443749055762506,0.0001107213143705,1.6212961077291317,0.0874729651839319,13.25,4.264680527307995,24.987843153520625,0.2075769540773609,6.65323612,6.02417025,6.02417025,119.97023837,98.46501048999998,98.46501048999998
Y2Cl3,mp-27678,5.0,15.115,0,1033.0,1.19664,1.0,4.2,26.31896030842229,0.6,130.0,12.0,6.0,3.4328857431109334,10.0,2.3219280948873617,23.21928094887362,0.0389974997088076,1.054043901458513,0.9469970622530446,0.1475496485876668,0.0253589977654128,0.1317235427580599,0.0094478018102175,0.0845196159582319,2.779876977526724,0.0267669533221226,1.454058021807172,0.0953713033747266,12.6,1.019803902718557,27.491537830589515,0.4468605571758259,9.603842649443624,8.14897771,3.86003599921987,78.40671580365795,76.29978849000001,70.96212082274798
GaCl3,mp-30952,5.0,1.063,4,354.0,0.934875,1.0,2.0,30.658718623177567,2.0,0.0,12.0,6.0,2.084577933899842,8.0,2.0,16.0,0.145893901140063,1.1338014252070858,0.7082121977198739,0.1932930576934834,0.0688444886109396,0.1579049531584079,0.0176940522675377,0.2431923577582225,2.2074930375287845,0.0857088314394789,0.0,0.0,15.5,4.8218253804964775,35.0659755251118,0.1552013195717693,7.3018199587096175,7.28575491,7.28575491,118.61469584224074,118.17324946000002,92.73876972308184
ZrO2,mp-775910,4.0,101.007,6,2899.0,0.0,2.0,4.0,10.94372073724862,1.3333333333333333,182.0,85.0,4.0,6.010890106527892,30.0,2.3068905956085186,69.20671786825555,0.0519878773797111,1.0590167305888911,0.909528706421732,0.1096774626198203,0.0903645638890787,0.0812703013247384,0.0310217274569732,0.1060468739301767,2.2018274124310486,0.0188508806168698,1.6033330063546232,0.2532659382141329,13.066666666666665,2.5157283018817607,11.346975594396383,0.5113870313576041,8.172038,8.172038,5.097305,90.0,90.0,90.0
Ca3N2,mp-568293,3.0,40.375,5,1803.0,3.0897600000000005,0.0,1.2,17.536117567715543,1.2,31.0,60.0,5.0,2.775764181169051,20.0,1.521928094887362,30.43856189774724,0.0559044780008611,1.0506238477555714,0.9301194024989232,0.1581929246828885,0.1057418963943734,0.1155104555015414,0.0504475417704208,0.0907871836325148,2.4786817846599694,0.0141008376357465,1.539883985339478,0.1072150660259306,17.6,3.1368774282716245,17.737140420539458,0.8523106278776666,8.973813,6.362014,6.213581,90.0,90.0,90.0
CrCl3,mp-567504,5.0,9.577,4,1074.0,0.934875,1.0,2.25,23.20576342000941,0.75,165.0,148.0,3.0,2.461543917368599,8.0,0.8112781244591328,6.490224995673063,0.1323170222058703,1.0882113507935705,0.7353659555882592,0.1601842796110135,0.1601569303780459,0.1201450439532524,0.0600588473601423,0.2531251760004702,2.3598224152688694,2.2807406509216e-08,1.6178504104286398,0.0815000635572412,13.0,4.06201920231798,26.706290295868843,0.2252316839004676,7.59848536,6.0458521461693415,6.045851998082679,66.55724285506814,66.557239745,60.00000081025259
Ti3O5,mp-1147,4.0,79.841,6,2091.0,0.0,2.0,4.25,10.86029015591702,1.25,182.0,12.0,6.0,4.187247711782975,16.0,3.0,48.0,0.0966489505785826,1.1009623548573129,0.8607874500697771,0.2138858405098748,0.1764101051239858,0.1334570498692066,0.0698116759045541,0.176874475352367,2.026094410087872,0.0412370134584296,1.5590736183199323,0.1143028639691868,14.0,4.123105625617661,11.084047142144694,0.4398891249598144,9.34792473,5.29878513,3.84241999785762,111.25845463,90.97669343,90.0
B8O,mp-758933,4.0,182.694,0,2477.0,0.301037037037037,5.0,4.666666666666667,7.463855113392465,4.666666666666667,154.0,12.0,6.0,2.533458860215698,54.0,3.940072687348655,212.76392511682727,0.0448140191664226,1.126727180232291,0.9288520215359743,0.3710679358575141,0.2894798233213821,0.1257584690234739,0.0542522985730832,0.0989130697137856,1.6615228037612242,0.1733932010417249,0.0,0.0,16.962962962962962,3.522220274953701,7.463855113067153,0.3198273491958796,9.09966592,9.09966592,5.14194516,87.86117069,87.86117069,71.37467803
NaN3,mp-22003,3.0,12.96,8,639.0,2.413875,3.0,2.5,14.176122505760084,2.25,35.0,166.0,3.0,1.7981378670672827,4.0,1.5,6.0,0.0396246169549651,1.0792492339099304,0.9233572261904804,0.5462095195147733,0.5344330938182182,0.2886578256414106,0.1384406999724277,0.0414930119512567,2.0260628224383788,0.5043954564502497,2.04244234642987,0.6423328719942593,15.0,2.1213203435596424,15.008780458642294,0.4643958928093462,5.54412777,3.679240539171897,3.6792399969141134,70.62107842213294,70.62107644,60.000004875392754
Nb2Se,mp-27793,4.0,58.61,0,1632.0,0.3551111111111111,7.0,5.333333333333333,19.007261426827544,0.6666666666666666,215.0,12.0,6.0,7.71155944936963,12.0,2.584962500721156,31.01955000865388,0.0235087448173859,1.0489418070231624,0.9581202748970068,0.1379399742624153,0.1004599809752054,0.0814278764506439,0.0365737628348318,0.0739794381474241,2.7383745911149706,0.0733657416251681,1.3330423043382669,0.1658852416250214,14.0,0.0,19.004608496944595,0.5597015654381703,9.36597837,7.263975230000001,3.4537159989539647,103.75254628,92.20648126,90.0
LiN3,mp-2659,3.0,22.615,8,1071.0,2.413875,3.0,2.5,10.521927112775671,2.25,35.0,12.0,6.0,1.7901059636614645,4.0,1.5,6.0,0.0196463448149782,1.0392926896299564,0.9622548086878848,0.4914231346567737,0.4716802592628426,0.2572640906345014,0.1187606076202851,0.0179128884063437,1.8644915424082404,0.4083998434552656,2.027391648585799,0.649941724579723,14.0,2.345207879911715,11.354330363920202,0.3571564669189966,4.98858271,3.30036549,3.3003654899999995,75.18677881,75.18677881,61.07911461999999
YCl3,mp-27455,5.0,4.366,4,1018.0,0.934875,1.0,3.0,31.947080147356854,0.75,130.0,12.0,6.0,2.2995165482710025,8.0,1.5,12.0,0.1222041176448354,1.09584287353444,0.7555917647103291,0.1497873322264735,0.1494911137195218,0.1068348840631215,0.0532693327780849,0.2292248751826168,2.663906963241661,0.000250101040985,1.6461970013348823,0.13063708777569,13.25,4.264680527307995,35.25142130511547,0.2623681097030325,7.06619981,6.99301942,6.99301942,119.85276783000002,99.76538846,99.76538846
TiO,mp-2664,4.0,96.689,4,2136.0,0.0,2.0,5.0,9.864851294856615,1.0,182.0,225.0,1.0,5.375278744497769,2.0,1.0,2.0,0.0,1.0,1.0,1.3804333672571563e-16,6.90216683628578e-17,1.0353250254428671e-16,3.451083418142891e-17,1.8006929789061386e-16,2.144684997158745,0.0,1.5707963267948966,0.0,6.0,0.0,9.86485125565008,0.6284341590587242,3.03304261,3.03304261,3.03304261,60.00000000000001,60.00000000000001,60.00000000000001
VP2,mp-9923,3.0,126.77,8,1092.0,0.7222222222222223,3.0,4.333333333333333,13.630053489443688,2.0,227.0,12.0,6.0,4.557132171303828,6.0,1.584962500721156,9.509775004326936,0.0313851145196991,1.0387546762105455,0.9529223282204512,0.1236140771693641,0.0940937226917168,0.0826124073066979,0.0353947018860337,0.0714518181875974,2.463886106015206,0.0139928826970222,1.2180488235655602,0.0941516336661509,13.666666666666664,2.0548046676563256,13.711593497324747,0.4542038364181725,6.494398530972821,4.50421185,3.10677600068665,79.154576328386,76.16132682723085,69.825862445
Fe3Se4,mp-2780,4.0,47.179,5,1328.0,0.3913469387755102,2.0,2.857142857142857,16.37482672250271,1.1428571428571428,215.0,12.0,6.0,7.00258715655694,7.0,1.9502120649147463,13.651484454403224,0.0540389009362748,1.051340608048691,0.911437284600155,0.158268757064095,0.1331682158812473,0.1062055226414672,0.0502261666443122,0.1111168742416989,2.4576982337703788,0.0530074035220333,1.4009935489626455,0.0786256870562458,13.714285714285715,3.282607226593159,16.374826709754362,0.5231429510631452,6.34339947,6.08209106,3.451713998687431,115.4843659,105.78755907500002,90.0
MoCl3,mp-22853,5.0,15.006,4,1074.0,0.934875,1.0,2.25,26.15138946733218,0.75,165.0,12.0,6.0,3.211353149519958,8.0,1.5,12.0,0.1127207367254207,1.0784912097785917,0.7745585265491585,0.1389433008817973,0.1122163138006831,0.1066229016603473,0.0399479572896165,0.2218403286727736,2.455944745886604,0.0339784055399799,1.5509949939966234,0.1768971776896833,13.25,3.631459761583488,26.151389430898856,0.2422091302201532,6.95977993,5.92012459,5.92012459,115.90890918000002,99.19981812000002,99.19981812000002
CoSe,mp-426,4.0,43.422,4,1364.0,0.3995,2.0,2.5,14.671948078649502,1.0,180.0,194.0,2.0,7.8032253103569875,4.0,1.0,4.0,0.0346918753258511,1.0346918753258514,0.9653081246741488,0.1189602766106556,0.1057055103578301,0.0661075214317405,0.052852755178915,0.0766018571464026,2.4561483064766816,3.1401849173675503e-16,1.3047100208916589,0.1874170440624074,13.0,5.0,14.671948107401072,0.5683165207759123,5.207417,3.6074260036475407,3.60742552,120.000004435,90.00000000000001,90.0
MnSe,mp-972,4.0,33.308,4,1757.0,0.3995,2.0,3.5,20.4425236224616,1.0,203.0,225.0,1.0,5.614516462463585,2.0,1.0,2.0,5.551115123125783e-17,1.0,1.0,1.0943392388068391e-16,5.4716961940341956e-17,8.207544291051294e-17,2.7358480970170978e-17,6.279821236509185e-16,2.705371997408861,0.0,1.5707963267948966,0.0,6.0,0.0,19.80071949104369,0.451111552605928,3.82597377,3.82597377,3.82597377,60.00000000000001,60.00000000000001,59.99999999999999
Ta2Se,mp-8732,4.0,39.498,0,2228.0,0.3551111111111111,7.0,5.333333333333333,19.52244851917389,0.6666666666666666,215.0,129.0,4.0,12.220232413877358,6.0,1.584962500721156,9.509775004326936,0.0485814946153079,1.0728722419229622,0.9529493024845268,0.1543375804182341,0.1093285227598752,0.0876178011041234,0.0444798528760737,0.1370597348660094,2.7634097897066368,0.065729138433257,0.0,0.0,14.0,0.0,19.96847456729604,0.5326851127476885,10.337985,3.404318,3.404318,90.0,90.0,90.0
LaS2,mp-1018751,4.0,41.869,5,1956.0,0.9786666666666668,2.0,4.333333333333333,22.69740681171558,1.3333333333333333,124.0,129.0,4.0,4.951348660466431,6.0,1.584962500721156,9.509775004326936,0.0326318917993838,1.0489478376990762,0.968396946485242,0.1087194343364902,0.0884877994427766,0.0638589963075411,0.029906958685966,0.0754602259911562,3.0086305589686613,0.0393510254642144,1.3915371790641082,0.1733725066142983,14.0,2.160246899469287,22.697406811715577,0.5791694840800395,8.317678,4.046343,4.046343,90.0,90.0,90.0
ZnSe,mp-1190,4.0,29.236,4,1749.0,0.3995,0.0,1.0,22.723923858478194,1.0,180.0,216.0,1.0,5.06426381783845,2.0,1.0,2.0,1.6653345369377348e-16,1.0000000000000002,1.0,0.1609583056029256,1.9428902930940242e-16,0.1609583056029255,9.714451465470121e-17,4.503028975234552e-16,2.486506156208521,0.0,1.9106332362490184,0.0,16.0,0.0,23.668826239001373,0.3522908325577667,4.06044755,4.060447549999999,4.060447549999999,60.00000000000001,60.00000000000001,59.99999999999999
ZrS,mp-1925,4.0,64.402,4,2436.0,1.101,2.0,5.0,18.05706571443272,1.0,124.0,225.0,1.0,5.668866738948027,2.0,1.0,2.0,0.0,1.0,1.0,1.6927305363657174e-16,2.8212175606095315e-17,1.5516696583352408e-16,1.4106087803047654e-17,0.0,2.623507996751329,0.0,1.5707963267948966,0.0,6.0,0.0,18.05706564735292,0.5479107656546633,3.71020059,3.71020059,3.71020059,60.00000000000001,60.00000000000001,59.99999999999999
NiSe,mp-662,4.0,25.85,4,1244.0,0.3995,2.0,2.0,15.19380530229519,1.0,211.0,194.0,2.0,7.426513309964357,4.0,1.0,4.0,0.0371254036999694,1.0371254036999695,0.9628745963000306,0.1216735907591176,0.1114196838849375,0.0659637488166488,0.0557098419424687,0.0817653967084129,2.498613508696757,0.0,1.2885065396186195,0.1905793434012284,13.0,5.0,15.389378241741342,0.5418224421040295,5.21514,3.69183484,3.691834000178904,119.999992475,90.00000000000001,90.0
VN,mp-925,3.0,165.5,6,2481.0,3.2185,3.0,5.0,8.773234988048394,1.5,35.0,225.0,1.0,6.14647974039156,2.0,1.0,2.0,0.0,1.0,1.0,7.17732116018333e-17,0.0,7.17732116018333e-17,0.0,4.0494910960641133e-16,2.0624649965211583,0.0,1.5707963267948966,0.0,6.0,0.0,8.7732349436539,0.6529143060495433,2.91676597,2.91676597,2.91676597,60.00000000000001,60.00000000000001,59.99999999999999
CuSe,mp-488,4.0,21.856,4,1317.0,0.3995,1.0,1.5,20.40048425571134,1.0,211.0,194.0,2.0,5.799783321192986,12.0,1.9182958340544896,23.01955000865388,0.0286456949641855,1.05245905144883,0.9140629151074432,0.2120557358473892,0.1423600270864651,0.1564094294627702,0.0305228410769878,0.0536826032220942,2.402566001971992,0.039392902299367,1.8451989550758312,0.1514123997072463,18.0,3.055050463303893,20.400484236156345,0.4087310087779529,17.484592,4.020849998150405,4.02084892,120.00000887000002,90.00000000000001,90.0
SnSe,mp-691,4.0,17.044,4,1120.0,0.3995,2.0,3.0,28.282118243876628,3.0,127.0,62.0,5.0,5.834020379405065,8.0,1.0,8.0,0.009591321414458,1.0095913214144585,0.9904086785855418,0.1334813085431815,0.0142029173069049,0.126379849889729,0.0071014586534524,0.0180861249534194,2.816438567770313,4.440892098500626e-16,1.636387319973381,0.0682285719111635,15.0,3.0,28.13143687289216,0.3402008387850184,11.789801,4.524019,4.219403,90.0,90.0,90.0
CuBr,mp-570354,5.0,11.574,2,810.0,0.7285,1.0,1.0,19.30842831341197,0.5,161.0,225.0,1.0,6.168402763730425,2.0,1.0,2.0,0.0,1.0,1.0,8.276713406295178e-17,2.758904468765061e-17,6.897261171912651e-17,1.3794522343825305e-17,0.0,2.68276300054254,0.0,1.5707963267948966,0.0,6.0,0.0,19.30842832512632,0.4318482250858375,3.79399982,3.79399982,3.79399982,60.00000000000001,60.00000000000001,60.00000000000001
FeSe,mp-20120,4.0,66.009,4,1356.0,0.3995,2.0,3.0,14.10278238982626,1.0,215.0,221.0,1.0,7.936340471674741,2.0,1.0,2.0,0.0,1.0,1.0,0.0519815245204082,4.8572257327350605e-17,0.0519815245204082,2.4286128663675305e-17,0.0,2.636183061170639,3.1401849173675503e-16,1.2309594173407747,0.0,14.0,0.0,14.10278238982626,0.6333738311641933,3.044002,3.044002,3.044002,90.0,90.0,90.0
CuI,mp-22895,5.0,16.705,2,782.0,0.531,1.0,1.0,27.227075613898048,0.5,161.0,216.0,1.0,5.753892300235683,2.0,1.0,2.0,5.551115123125783e-17,1.0,1.0,0.1609583056029254,1.1102230246251563e-16,0.1609583056029254,5.551115123125783e-17,0.0,2.6134273796657608,0.0,1.9106332362490184,0.0,16.0,0.0,27.481435532638923,0.3966320281221097,4.26770904,4.26770904,4.26770904,60.00000000000001,60.00000000000001,60.00000000000001
FeS,mp-505531,4.0,33.829,4,1452.0,1.101,2.0,3.0,16.997849818626296,1.0,159.0,129.0,4.0,4.140337296357571,4.0,1.0,4.0,0.1276348325500162,1.1276348325500165,0.8723651674499837,0.2875647559788424,0.2065922208566484,0.1842686455505181,0.1032961104283242,0.2304621527252373,2.167787425548127,0.0,1.5707963267948963,0.3175473709436277,14.0,2.0,17.628755407780773,0.4448082171415895,5.454435,3.595555,3.595555,90.0,90.0,90.0
AlP,mp-1550,3.0,49.749,6,2620.0,0.8125,3.0,4.0,20.491728962208988,4.0,223.0,216.0,1.0,2.3047855247000086,2.0,1.0,2.0,0.0,1.0,1.0,0.1609583056029255,2.775557561562892e-17,0.1609583056029255,1.3877787807814457e-17,8.508411238088377e-17,2.3846494467713484,3.1401849173675503e-16,1.9106332362490184,0.0,16.0,0.0,20.877656118081017,0.2962502352645995,3.89411624,3.8941162399999993,3.8941162399999993,60.00000000000001,60.00000000000001,60.00000000000001
SiC2,mp-1019097,2.0,81.855,6,2504.0,1.6546666666666667,4.0,4.0,11.638072426535798,4.0,33.0,131.0,4.0,2.478232320388108,6.0,0.9182958340544896,5.509775004326936,0.0109307860363546,1.0081980895272662,0.983603820945468,0.2711157820584772,0.1670687212362929,0.2154262083130462,0.0742527649939078,0.0183632750760553,1.781893157310325,0.08421008992303,1.9848676506739968,0.078910939659522,9.333333333333334,0.4714045207910317,11.638072426535798,0.2419870901126831,6.880277,3.185761,3.185761,90.0,90.0,90.0
CuO,mp-14549,4.0,38.565,4,1386.0,0.0,1.0,1.5,9.48182101298842,1.0,213.0,225.0,1.0,6.965341449212612,2.0,1.0,2.0,1.1102230246251563e-16,1.0,0.9999999999999998,2.0981649917341847e-16,2.0981649917341847e-16,1.0490824958670923e-16,1.0490824958670923e-16,2.8101513928370273e-16,2.1165600017137454,0.0,1.5707963267948966,0.0,6.0,0.0,9.48182103602026,0.5911719564072577,2.99326786,2.99326786,2.99326786,60.00000000000002,60.00000000000002,60.00000000000001
B9C,mp-633538,2.0,120.465,6,2684.0,0.5349600000000003,5.0,4.9,7.493608506417108,4.9,28.0,1.0,7.0,2.4222378900875383,20.0,4.321928094887364,86.43856189774725,0.03189823170359,1.0872696468206262,0.8849024338037653,0.2582342881090482,0.1871308578964108,0.1387548953598087,0.0366246618415032,0.0658147837096004,1.717134363781268,0.1213721280609146,0.0,0.0,16.4,2.672077843177477,7.493608494999153,0.3281292599857726,7.37354147,4.835324619999999,4.312208,85.23847483,81.96218153000001,80.51968771000001
Al4C3,mp-1591,2.0,115.002,7,2103.0,2.202122448979592,5.0,4.571428571428571,11.414634320455352,4.571428571428571,31.0,166.0,3.0,2.9308040617700697,7.0,1.950212064914747,13.651484454403226,0.0554815442432719,1.09379762847907,0.906221125037631,0.1863144726937987,0.1371080372296784,0.1277684710613043,0.0547131364617933,0.0894141075493135,2.0647029497632405,0.0665356694955812,1.637606843686425,0.1754274872041957,14.857142857142858,3.4404555939406563,11.652009703199608,0.4540625490976661,8.59324209,3.3540064197511184,3.3540059994934954,78.74630387944904,78.74629747,60.00000414489664
B4C,mp-571655,2.0,72.715,0,2617.0,0.9510400000000002,5.0,4.8,9.231649073140195,4.8,28.0,166.0,3.0,1.987783238442022,15.0,1.70558726169826,25.583808925473903,0.056260716148346,1.0443337861902269,0.789022314443702,0.3681804872942565,0.2341979360297521,0.2548834331635092,0.0322402351730679,0.1007368609236228,1.6777516490697395,0.1188763075582569,1.6649163061425447,0.5008184947187992,14.933333333333335,2.5157283018817607,9.23164907712991,0.2540503452920512,5.174738,5.174738,5.174738,91.20952948999998,91.20952889000002,91.20952889000002
FeCl3,mp-676241,5.0,2.112,4,868.0,0.934875,1.0,1.75,30.60176277539461,0.75,165.0,1.0,7.0,2.200413064764657,8.0,3.0,24.0,0.1288283712003863,1.1253108203964877,0.7345299170123616,0.2048446069391069,0.0791737826025843,0.158846091787978,0.021857970196974,0.2175234080085333,2.213908812615463,0.0851132877374419,0.0,0.0,15.0,2.549509756796392,30.60176277322817,0.1965606615098508,8.87734118,7.59163815,3.755022,102.73573095999998,95.0339414,94.08800204
TeO2,mp-2739,4.0,32.273,6,1022.0,0.2062222222222222,2.0,2.0,14.854793856376276,2.0,140.0,96.0,4.0,5.6303845880428085,12.0,0.9182958340544896,11.019550008653876,0.0642574263961274,1.0481930697970956,0.9036138604058086,0.198073453033908,0.0440338033639188,0.1687175841246286,0.0195705792728527,0.1270689930614765,2.0376672330420065,6.536816174520396e-16,2.1059186580549367,0.4372490541546378,13.333333333333336,3.771236166328253,15.689871860616904,0.2826366335469122,7.625784,4.968875,4.968875,90.0,90.0,90.0
GeO2,mp-7812,4.0,28.733,6,1360.0,0.1702222222222222,2.0,2.6666666666666665,14.69522454576593,2.6666666666666665,213.0,92.0,4.0,3.683087672767596,12.0,0.9182958340544896,11.019550008653876,0.1705063446253725,1.1278797584690294,0.744240483061941,0.2576030970972838,0.1658365407859791,0.202324250168624,0.0737051292382128,0.2783616870156563,1.7652511391978205,2.794000007381817e-16,2.1301159054313468,0.2095848052949514,14.666666666666664,4.714045207910317,15.725647240990536,0.2117726981087114,7.29155,5.087272,5.087272,90.0,90.0,90.0
Hf2N,mp-864647,3.0,76.955,0,3333.0,2.8608888888888893,8.0,6.333333333333333,15.253687575566047,1.0,0.0,136.0,4.0,13.236933407870676,6.0,0.9182958340544896,5.509775004326936,0.100514648725226,1.0753859865439197,0.8492280269121608,0.1703907257391523,0.1680739774006558,0.1143660666056003,0.0746995455114025,0.1819210020331047,2.2417527395637102,4.0539612963254124e-16,1.7508934270892107,0.1509546765379424,12.666666666666664,4.714045207910317,15.513107144702468,0.6950554447487233,5.348034,5.348034,3.254331,90.0,90.0,90.0
